interaction,Non-responder,Responder,diff,abs_diff,source,target,ligand,receptor
Naive B cells|Non-classical monocytes|MAML2|NOTCH2,1.0,0.5402981650461466,0.4597018349538534,0.4597018349538534,Naive B cells,Non-classical monocytes,MAML2,NOTCH2
Naive B cells|Non-classical monocytes|MFNG|NOTCH1,0.8324856504985175,0.320745240129607,0.5117404103689105,0.5117404103689105,Naive B cells,Non-classical monocytes,MFNG,NOTCH1
Naive B cells|Non-classical monocytes|MFNG|NOTCH2,0.4801974747064035,0.8732712231408772,-0.39307374843447374,0.39307374843447374,Naive B cells,Non-classical monocytes,MFNG,NOTCH2
Naive B cells|Non-classical monocytes|MIF|CD44_CD74,0.040685688558584975,0.10041753047647412,-0.05973184191788914,0.05973184191788914,Naive B cells,Non-classical monocytes,MIF,CD44_CD74
Naive B cells|Non-classical monocytes|MIF|CD74_CXCR4,0.16646891828313679,0.4711971850193197,-0.3047282667361829,0.3047282667361829,Naive B cells,Non-classical monocytes,MIF,CD74_CXCR4
Naive B cells|Non-classical monocytes|MIF|TNFRSF10D,0.45170403997588926,1.0,-0.5482959600241107,0.5482959600241107,Naive B cells,Non-classical monocytes,MIF,TNFRSF10D
Naive B cells|Non-classical monocytes|MIF|TNFRSF14,0.3890466220525667,0.9468630205118709,-0.5578163984593042,0.5578163984593042,Naive B cells,Non-classical monocytes,MIF,TNFRSF14
Naive B cells|Non-classical monocytes|NAMPT|INSR,0.5933922288241313,1.0,-0.40660777117586866,0.40660777117586866,Naive B cells,Non-classical monocytes,NAMPT,INSR
Naive B cells|Non-classical monocytes|PKM|CD44,0.08137585673678949,0.17171992692522353,-0.09034407018843404,0.09034407018843404,Naive B cells,Non-classical monocytes,PKM,CD44
Naive B cells|Non-classical monocytes|PSAP|LRP1,0.23865194577399712,0.2262345602549687,0.012417385519028434,0.012417385519028434,Naive B cells,Non-classical monocytes,PSAP,LRP1
Naive B cells|Non-classical monocytes|PSAP|SORT1,0.47417960127709047,0.6186245857828048,-0.1444449845057143,0.1444449845057143,Naive B cells,Non-classical monocytes,PSAP,SORT1
Naive B cells|Non-classical monocytes|PSEN1|CD44,0.4988354493715751,0.5117174530378953,-0.012882003666320196,0.012882003666320196,Naive B cells,Non-classical monocytes,PSEN1,CD44
Naive B cells|Non-classical monocytes|PSEN1|NCSTN,0.5700337208215593,0.6371490229561974,-0.06711530213463801,0.06711530213463801,Naive B cells,Non-classical monocytes,PSEN1,NCSTN
Naive B cells|Non-classical monocytes|PSEN1|NOTCH1,1.0,0.3074514279734894,0.6925485720265105,0.6925485720265105,Naive B cells,Non-classical monocytes,PSEN1,NOTCH1
Naive B cells|Non-classical monocytes|PSEN1|NOTCH2,0.7896738427897545,0.8498857861236913,-0.06021194333393676,0.06021194333393676,Naive B cells,Non-classical monocytes,PSEN1,NOTCH2
Naive B cells|Non-classical monocytes|PTPN6|CD300LF,0.998302792030554,0.44250119964057855,0.5558015923899755,0.5558015923899755,Naive B cells,Non-classical monocytes,PTPN6,CD300LF
Naive B cells|Non-classical monocytes|PTPN6|CLEC12A,0.2781750098275577,0.35514200090430964,-0.07696699107675192,0.07696699107675192,Naive B cells,Non-classical monocytes,PTPN6,CLEC12A
